"";"CODIGO";"NOME";"ITEM_MEDICO";"ITEM";"C_201601_BN";"C_201601_QUANTIDADE";"C_201601_REVISAO";"C_201601_VALOR";"C_201602_BN";"C_201602_QUANTIDADE";"C_201602_REVISAO";"C_201602_VALOR";"C_201603_BN";"C_201603_QUANTIDADE";"C_201603_REVISAO";"C_201603_VALOR";"C_201604_BN";"C_201604_QUANTIDADE";"C_201604_REVISAO";"C_201604_VALOR";"C_201605_BN";"C_201605_QUANTIDADE";"C_201605_REVISAO";"C_201605_VALOR";"C_201606_BN";"C_201606_QUANTIDADE";"C_201606_REVISAO";"C_201606_VALOR";"C_201607_BN";"C_201607_QUANTIDADE";"C_201607_REVISAO";"C_201607_VALOR";"C_201608_BN";"C_201608_QUANTIDADE";"C_201608_REVISAO";"C_201608_VALOR";"C_201609_BN";"C_201609_QUANTIDADE";"C_201609_REVISAO";"C_201609_VALOR";"C_201610_BN";"C_201610_QUANTIDADE";"C_201610_REVISAO";"C_201610_VALOR";"C_201611_BN";"C_201611_QUANTIDADE";"C_201611_REVISAO";"C_201611_VALOR";"C_201612_BN";"C_201612_QUANTIDADE";"C_201612_REVISAO";"C_201612_VALOR";"C_2017_TOTAL_BN";"C_2017_TOTAL_QUANTIDADE";"C_2017_TOTAL_REVISAO";"C_2017_TOTAL_VALOR";"C_201701_BN";"C_201701_QUANTIDADE";"C_201701_REVISAO";"C_201701_VALOR";"C_201702_BN";"C_201702_QUANTIDADE";"C_201702_REVISAO";"C_201702_VALOR";"C_201703_BN";"C_201703_QUANTIDADE";"C_201703_REVISAO";"C_201703_VALOR";"C_201704_BN";"C_201704_QUANTIDADE";"C_201704_REVISAO";"C_201704_VALOR";"C_201705_BN";"C_201705_QUANTIDADE";"C_201705_REVISAO";"C_201705_VALOR";"C_201706_BN";"C_201706_QUANTIDADE";"C_201706_REVISAO";"C_201706_VALOR";"C_201707_BN";"C_201707_QUANTIDADE";"C_201707_REVISAO";"C_201707_VALOR";"C_201708_BN";"C_201708_QUANTIDADE";"C_201708_REVISAO";"C_201708_VALOR"
"2229";594480;"HOSPITAL SANTA IZABEL";217907;"ALLEGRA PED 6 MG/ML SUSP ORAL FR 60 ML SER DOS";7;7;0;105,7;1;1;0;15,1;10;10;0;151;2;2;0;30,2;5;6;0;90,6;8;7;0;105,7;4;4;0;60,4;4;13;0;196,3;3;4;0;60,4;5;7;0;105,7;13;13;0;196,3;7;8;0;120,8;32;36;0;543,6;3;3;0;45,3;NA;NA;NA;NA;3;3;0;45,3;6;8;0;120,8;6;6;0;90,6;2;4;0;60,4;5;5;0;75,5;7;7;0;105,7
"2230";594480;"HOSPITAL SANTA IZABEL";28010604;"Curva Glicemica(4 Dosagens) Via Oral Ou Endovenosa";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;14,3;4;4;0;57,2;3;3;0;42,9;6;6;0;85,8;5;5;0;71,5;4;4;0;57,2;6;5;0;71,5;38;38;0;543,4;8;8;0;114,4;3;3;0;42,9;5;5;0;71,5;2;2;0;28,6;9;9;0;128,7;4;4;0;57,2;4;4;0;57,2;3;3;0;42,9
"2231";594480;"HOSPITAL SANTA IZABEL";197335;"SONDA P/GASTROSTOMIA P/ALIMENTACAO ENTERAL ESTERIL TP.SONDA TROCA CURTA PERMANENCIA KANGAROO 12FR";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;542,8;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;542,8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;542,8
"2232";594480;"HOSPITAL SANTA IZABEL";43030181;"Ileostomia";1;2;0;135,2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;0;135,2;NA;NA;NA;NA;1;1;0;104;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;4;0;540,8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;0;270,4;NA;NA;NA;NA;1;2;0;270,4;NA;NA;NA;NA
"2233";594480;"HOSPITAL SANTA IZABEL";52090191;"Enxerto Ósseo (Por Perda De Substância)";1;0;135,2;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;0;540,8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;0;540,8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2234";594480;"HOSPITAL SANTA IZABEL";52150143;"Lesão Ligamentar Do Tornozelo - Tratamento Cirúrgico";NA;NA;NA;NA;1;2;0;67,6;1;2;0;94,64;NA;NA;NA;NA;1;2;0;67,6;1;2;0;135,2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;12;0;540,8;2;4;0;202,8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;0;135,2;NA;NA;NA;NA;2;4;0;135,2;1;2;0;67,6
"2235";594480;"HOSPITAL SANTA IZABEL";54110114;"Tumor Da Orelha-Excisão E Retalho Cutâneo";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;0;540,8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;0;540,8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2236";594480;"HOSPITAL SANTA IZABEL";12571;"FLORINEFE 0,1 mg - Fr. 100 cprs.";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11;269;0;538;1;6;0;12;1;1;0;2;1;26;0;52;1;27;0;54;2;75;0;150;2;65;0;130;2;35;0;70;1;34;0;68
"2237";594480;"HOSPITAL SANTA IZABEL";84802329;"Lesoes Ligamentares Em Punho Ou Cotovelo - Tratamento Cirurgico - Hm Equipe";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;535,39;1;0;0;0;2;1;535,39;535,39;1;0;535,39;0;NA;NA;NA;NA;1;1;0;535,39;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2238";594480;"HOSPITAL SANTA IZABEL";141384;"CATETER URINARIO MASC.EXTERNO LATEX 1PC (AUTO-ADESIVO) DIAM.30MM CONVEEN URISHEAT 5205";1;1;0;13,69;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;9;0;123,21;11;22;0;301,18;8;8;0;109,52;19;39;0;533,91;NA;NA;NA;NA;1;1;0;13,69;3;7;0;95,83;1;1;0;13,69;5;13;0;177,97;5;12;0;164,28;2;2;0;27,38;2;3;0;41,07
"2239";594480;"HOSPITAL SANTA IZABEL";52130088;"Artrite Séptica Do Joelho - Tratamento Cirúrgico";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;0;152,1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;10;0;532,35;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;6;0;380,25;1;2;0;76,05;NA;NA;NA;NA;1;2;0;76,05
"2240";594480;"HOSPITAL SANTA IZABEL";84802347;"Exerese De Cisto Sinovial - Hospital";1;1;0;531,55;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;531,55;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;531,55;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2241";594480;"HOSPITAL SANTA IZABEL";217540;"PARAFUSO CORTICAL 2.7 ACO";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;8;0;531,04;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;8;0;531,04;NA;NA;NA;NA;NA;NA;NA;NA
"2242";594480;"HOSPITAL SANTA IZABEL";116480;"MEMBRANA COLAGENO HEMOSTATICO SURGIDRY PO SERINGA 1CM3 TECHNODRY";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;531;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;531;NA;NA;NA;NA;NA;NA;NA;NA
"2243";594480;"HOSPITAL SANTA IZABEL";28060393;"Complemento C4 Idr";13;11;11;121;1;1;0;11;4;3;11;33;5;5;0;55;6;6;0;66;4;4;0;44;4;4;0;44;7;7;0;77;12;12;0;132;12;12;0;132;8;8;0;88;6;4;0;44;51;48;22;528;6;4;22;44;8;8;0;88;3;2;0;22;3;3;0;33;10;10;0;110;8;8;0;88;10;10;0;110;3;3;0;33
"2244";594480;"HOSPITAL SANTA IZABEL";28061780;"Anti-Cardiolipina - Elisa - Igg";3;3;0;52,8;2;2;0;35,2;2;2;0;35,2;3;3;0;52,8;2;2;0;35,2;3;3;0;52,8;5;7;0;123,2;2;2;0;35,2;5;5;0;88;6;6;0;105,6;5;5;0;88;1;0;0;0;32;30;17,6;528;6;5;17,6;88;6;6;0;105,6;3;2;0;35,2;1;1;0;17,6;6;6;0;105,6;3;3;0;52,8;5;5;0;88;2;2;0;35,2
"2245";594480;"HOSPITAL SANTA IZABEL";26587;"MANITOL 20% - Amp. 250 ml";NA;NA;NA;NA;NA;NA;NA;NA;7;11;0;103,62;14;24;0;226,08;10;47;0;442,74;7;15;0;141,3;18;46;0;433,32;14;51;0;480,42;15;33;0;310,86;17;28;0;263,76;9;24;0;226,08;17;31;0;292,02;18;56;0;527,52;14;42;0;395,64;2;3;0;28,26;2;11;0;103,62;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2246";594480;"HOSPITAL SANTA IZABEL";128007;"ALCA POLIPECTOMIA HEXAGONAL OVAL SENSATION 27MM 240CM 6034";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;2;0;523,92;NA;NA;NA;NA;1;1;0;261,96;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;261,96;NA;NA;NA;NA;1;0;0;0;NA;NA;NA;NA
"2247";594480;"HOSPITAL SANTA IZABEL";120820;"CATETER P/ANESTESIA PERID.PERIFIX G19 4513258";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;104,49;2;1;0;104,49;5;5;0;522,45;2;2;0;208,98;NA;NA;NA;NA;1;1;0;104,49;NA;NA;NA;NA;1;1;0;104,49;1;1;0;104,49;NA;NA;NA;NA;NA;NA;NA;NA
"2248";594480;"HOSPITAL SANTA IZABEL";7848;"TRANSAMIN - Cx. 12 cprs.";NA;NA;NA;NA;1;7;0;23,38;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;2;9;0;30,06;1;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;1;20;0;66,8;2;26;0;86,84;NA;NA;NA;NA;6;156;0;521,04;1;114;0;380,76;NA;NA;NA;NA;1;22;0;73,48;NA;NA;NA;NA;2;16;0;53,44;1;1;0;3,34;NA;NA;NA;NA;1;3;0;10,02
"2249";594480;"HOSPITAL SANTA IZABEL";26541;"SOLUCAO SULFATO DE MAGNESIO 10% - Amp. 10 ml - cx. 100 amps.";NA;NA;NA;NA;NA;NA;NA;NA;3;16;0;13,92;19;218;0;189,66;14;131;0;113,97;20;343;0;298,41;32;270;0;234,9;18;166;0;144,42;23;201;0;174,87;25;203;0;176,61;24;200;0;174;33;135;0;117,45;62;598;0;520,26;23;233;0;202,71;10;85;0;73,95;25;226;0;196,62;4;54;0;46,98;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2250";594480;"HOSPITAL SANTA IZABEL";16010116;"Bloqueio Neurolítico Do Plexo Celíaco, Simpático Lombar Ou Torácico";1;2;0;1040;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;0;442;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;520;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;520;NA;NA;NA;NA;NA;NA;NA;NA
"2251";594480;"HOSPITAL SANTA IZABEL";31110045;"CINTILOGRAFIA C/ MIBG(METAIODOBENZILGUANIDINA) (INCLUI FILME, CH E CO)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;260;NA;NA;NA;NA;NA;NA;NA;NA;2;2;0;520;1;1;0;260;NA;NA;NA;NA;2;2;0;520;2;2;0;520;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2252";594480;"HOSPITAL SANTA IZABEL";32130384;"Punção ou Biópsia Percutânea  de Estruturas Profundas (Guiada por TC, RNM ou Radioscopia - Não Inclui o Exame)";NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;130;1;1;0;130;2;2;0;390;3;3;0;520;NA;NA;NA;NA;2;2;0;520;1;1;0;260;2;2;0;260;NA;NA;NA;NA;1;1;0;130;4;4;0;520;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;130;NA;NA;NA;NA;1;1;0;130;1;1;0;130;1;1;0;130;NA;NA;NA;NA
"2253";594480;"HOSPITAL SANTA IZABEL";85609069;"Orquiectomia Unilateral (Eq. Cirúrgica)";1;1;0;260;1;1;0;260;NA;NA;NA;NA;1;1;0;260;1;1;0;260;1;1;0;260;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;0;520;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;260;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;260;NA;NA;NA;NA
"2254";594480;"HOSPITAL SANTA IZABEL";12944;"AMINOSTERIL HEPA 8% - 1 x 1000 ml";1;18;0;1551,96;NA;NA;NA;NA;NA;NA;NA;NA;1;4;0;344,88;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;7;0;603,54;2;8;0;689,76;NA;NA;NA;NA;1;6;0;517,32;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;6;0;517,32;NA;NA;NA;NA;NA;NA;NA;NA
"2255";594480;"HOSPITAL SANTA IZABEL";219370;"MIRTAZAPINA - GENERICO - 15 mg. 28 cprs";NA;NA;NA;NA;NA;NA;NA;NA;2;5;0;11,85;2;24;0;56,88;3;7;0;16,59;1;1;0;2,37;2;6;0;14,22;2;18;0;42,66;1;6;0;14,22;3;16;0;37,92;4;21;0;49,77;6;18;0;42,66;36;218;0;516,66;3;9;0;21,33;3;5;0;11,85;4;21;0;49,77;3;36;0;85,32;8;50;0;118,5;5;32;0;75,84;4;23;0;54,51;6;42;0;99,54
"2256";594480;"HOSPITAL SANTA IZABEL";33012601;"BIÓPSIA PERCUTÂNEA GUIADA POR USG (INCLUI A USG)- Exceto Mama, Próstat e Tireóide";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;0;198;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;99;NA;NA;NA;NA;NA;NA;NA;NA;5;5;0;515,6;NA;NA;NA;NA;1;1;0;103,12;NA;NA;NA;NA;2;2;0;206,24;1;1;0;103,12;1;1;0;103,12;NA;NA;NA;NA;NA;NA;NA;NA
"2257";594480;"HOSPITAL SANTA IZABEL";32100019;"Angiografia Carotídea Unilat. (Punção Direta)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;0;257,5;1;0;0;0;5;4;128,75;514,99;1;0;128,75;0;1;1;0;128,75;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;128,75;1;1;0;128,74;NA;NA;NA;NA;1;1;0;128,75
"2258";594480;"HOSPITAL SANTA IZABEL";10468;"FAULBLASTINA - 10 mg/10 ml FA";2;8;0;457,2;1;2;0;114,3;2;5;0;285,75;1;2;0;114,3;NA;NA;NA;NA;1;3;0;171,45;1;2;0;114,3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;9;0;514,35;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;7;0;400,05;2;2;0;114,3
"2259";594480;"HOSPITAL SANTA IZABEL";8844;"BENERVA - Vd. 30 cprs. rev. 300 mg.";8;172;0;99,76;3;43;0;24,94;6;84;0;48,72;6;226;0;131,08;6;186;0;107,88;11;197;0;114,26;8;315;0;182,7;6;121;0;70,18;6;45;0;26,1;7;61;0;35,38;6;119;0;69,02;8;40;0;23,2;54;886;0;513,88;5;75;0;43,5;7;68;0;39,44;12;144;0;83,52;8;146;0;84,68;9;185;0;107,3;3;26;0;15,08;5;92;0;53,36;5;150;0;87
"2260";594480;"HOSPITAL SANTA IZABEL";215475;"CILOSTAZOL - GENERICO - 100 mg. bl. 30 cprs.";NA;NA;NA;NA;NA;NA;NA;NA;2;29;0;35,38;5;98;0;119,56;2;53;0;64,66;7;85;0;103,7;10;202;0;246,44;5;59;0;71,98;5;52;0;63,44;3;27;0;32,94;5;140;0;170,8;9;129;0;157,38;28;421;0;513,62;6;97;0;118,34;2;42;0;51,24;7;80;0;97,6;2;39;0;47,58;3;80;0;97,6;4;70;0;85,4;2;6;0;7,32;2;7;0;8,54
"2261";594480;"HOSPITAL SANTA IZABEL";217629;"PARAFUSO CORTICAL 2.0 ACO";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;6;0;511,56;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;6;0;511,56;NA;NA;NA;NA;NA;NA;NA;NA
"2262";594480;"HOSPITAL SANTA IZABEL";117995;"EQUIPO P/BOMBA INFUSAO EUROFIX COMPACT AIR 441702";3;4;0;253,78;1;1;0;126,89;7;8;0;634,45;7;7;0;634,45;5;5;0;634,45;1;2;0;253,78;2;2;0;253,78;2;2;0;253,78;3;5;0;634,45;NA;NA;NA;NA;2;3;0;380,67;NA;NA;NA;NA;4;4;0;507,56;NA;NA;NA;NA;1;1;0;126,89;NA;NA;NA;NA;1;1;0;126,89;NA;NA;NA;NA;NA;NA;NA;NA;2;2;0;253,78;NA;NA;NA;NA
"2263";594480;"HOSPITAL SANTA IZABEL";40040046;"Colocação De Balão Intra-Aórtico";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;0;169;NA;NA;NA;NA;NA;NA;NA;NA;2;4;0;507;1;2;0;169;2;4;0;676;NA;NA;NA;NA;NA;NA;NA;NA;2;4;0;507;NA;NA;NA;NA;NA;NA;NA;NA;1;2;0;169;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;0;338;NA;NA;NA;NA
"2264";594480;"HOSPITAL SANTA IZABEL";43070035;"Esplenectomia Total Ou Parcial";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;0;507;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;0;507;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2265";594480;"HOSPITAL SANTA IZABEL";52030075;"Fratura Da Clavícula Ou Da Escápula-Tratam. Cirúrgico";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;0;169;NA;NA;NA;NA;1;2;0;169;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;4;0;507;NA;NA;NA;NA;NA;NA;NA;NA;1;2;0;169;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;0;338;NA;NA;NA;NA
"2266";594480;"HOSPITAL SANTA IZABEL";53030290;"Fístula Tráqueo-Esofágica -Tratamento Cirúrgico Via Torácica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;0;507;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;0;507;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2267";594480;"HOSPITAL SANTA IZABEL";9251;"MERONEM - IV  500  mg.  fr.";NA;NA;NA;NA;2;14;0;1196,86;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;0;170,98;NA;NA;NA;NA;1;1;0;101,14;NA;NA;NA;NA;NA;NA;NA;NA;2;5;0;505,7;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;5;0;505,7;NA;NA;NA;NA
"2268";594480;"HOSPITAL SANTA IZABEL";8111;"ATENSINA - 200 mcg. 30 cprs.";16;255;0;58,65;7;78;0;17,94;16;86;0;19,78;23;215;0;49,45;29;243;0;55,89;18;268;0;61,64;24;403;0;92,69;23;244;0;56,12;16;251;0;57,73;17;226;0;51,98;23;346;0;79,58;20;266;0;61,18;147;2196;0;505,08;20;433;0;99,59;17;197;0;45,31;21;358;0;82,34;9;109;0;25,07;26;453;0;104,19;15;117;0;26,91;18;220;0;50,6;21;309;0;71,07
"2269";594480;"HOSPITAL SANTA IZABEL";218435;"INTRODUTOR PUNCAO P/ MARCAPASSO (CAMERA UNICA E DUPLA)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;504,45;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;504,45
"2270";594480;"HOSPITAL SANTA IZABEL";45050090;"Histerectomia Vaginal (C/ Colpoperineoplastia Posterior)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;5;0;503,75;NA;NA;NA;NA;NA;NA;NA;NA;1;2;0;162,5;NA;NA;NA;NA;NA;NA;NA;NA;1;3;0;341,25;NA;NA;NA;NA;NA;NA;NA;NA
"2271";594480;"HOSPITAL SANTA IZABEL";28040430;"Hemoglobina, Eletroforese Em Gel Amido Ou Acetato De Celulose";4;4;0;35,2;1;1;0;8,8;NA;NA;NA;NA;5;5;0;44;7;8;0;70,4;4;4;0;35,2;4;4;0;35,2;10;10;0;88;15;15;0;132;6;6;0;52,8;9;8;0;70,4;4;4;0;35,2;56;57;8,8;501,6;9;9;8,8;79,2;7;7;0;61,6;7;8;0;70,4;2;2;0;17,6;6;6;0;52,8;3;3;0;26,4;12;12;0;105,6;10;10;0;88
"2272";594480;"HOSPITAL SANTA IZABEL";28060911;"Rubéola Anticorpos Igg, Elisa";6;5;0;66;1;1;0;13,2;5;4;13,2;52,8;1;1;0;13,2;2;2;0;26,4;3;3;0;39,6;7;7;0;92,4;5;5;0;66;6;6;0;79,2;2;2;0;26,4;4;4;0;52,8;4;4;0;52,8;38;38;0;501,6;4;4;0;52,8;2;2;0;26,4;6;6;0;79,2;8;8;0;105,6;8;8;0;105,6;4;4;0;52,8;3;3;0;39,6;3;3;0;39,6
