"";"NM_AREA_AVALIACAO";"NM_PROGRAMA_IES";"QT_PRJ"
"1746";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"DEMOGRAFIA";141
"1747";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"PLANEJAMENTO TERRITORIAL E DESENVOLVIMENTO SÓCIO-AMBIENTAL";74
"1748";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"PLANEJAMENTO E GESTÃO DO TERRITÓRIO";59
"1749";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"ESTUDOS URBANOS E REGIONAIS";54
"1750";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"POLÍTICAS PÚBLICAS E DESENVOLVIMENTO";50
"1751";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"MESTRADO INTEGRADO EM DESENVOLVIMENTO REGIONAL";47
"1752";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"DESENVOLVIMENTO SOCIOESPACIAL E REGIONAL";46
"1753";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"DESENVOLVIMENTO REGIONAL E AGRONEGÓCIO";42
"1754";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"DESENVOLVIMENTO URBANO";42
"1755";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"PLANEJAMENTO TERRITORIAL E DESENVOLVIMENTO SOCIAL";40
"1756";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"PLANEJAMENTO E DINÂMICAS TERRITORIAIS NO SEMIÁRIDO";39
"1757";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"DESENVOLVIMENTO REGIONAL E URBANO";32
"1758";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"PLANEJAMENTO AMBIENTAL";25
"1759";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"POPULAÇÃO, TERRITÓRIO E ESTATÍSTICAS PÚBLICAS";24
"1760";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"DESENVOLVIMENTO E PLANEJAMENTO TERRITORIAL";23
"1761";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"DESENVOLVIMENTO TERRITORIAL E POLÍTICAS PÚBLICAS";23
"1762";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"DESENVOLVIMENTO REGIONAL, AMBIENTE E POLÍTICAS PÚBLICAS";21
"1763";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"PLANEJAMENTO URBANO";19
"1764";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"SOCIEDADE, AMBIENTE E TERRITÓRIO";19
"1765";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"DESENVOLVIMENTO REGIONAL E DE SISTEMAS PRODUTIVOS";17
"1766";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"POLÍTICAS SOCIAIS E DINÂMICAS REGIONAIS";17
"1767";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"CIDADES INTELIGENTES E SUSTENTÁVEIS";15
"1768";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"GESTÃO DE POLÍTICAS PÚBLICAS";15
"1769";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"PLANEJAMENTO REGIONAL E GESTÃO DA CIDADE";15
"1770";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"DESENVOLVIMENTO E MEIO AMBIENTE URBANO";13
"1771";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"DESENVOLVIMENTO REGIONAL DA AMAZÔNIA";13
"1772";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"DESENVOLVIMENTO REGIONAL E MEIO AMBIENTE";13
"1773";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"GESTÃO URBANA";13
"1774";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"PLANEJAMENTO E DESENVOLVIMENTO REGIONAL";7
"1775";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"PLANEJAMENTO E GOVERNANÇA PÚBLICA";4
"1776";"PSICOLOGIA";"PSICOLOGIA";1882
"1777";"PSICOLOGIA";"PSICOLOGIA SOCIAL";182
"1778";"PSICOLOGIA";"PSICOLOGIA (PSICOLOGIA CLÍNICA)";132
"1779";"PSICOLOGIA";"PSICOBIOLOGIA";120
"1780";"PSICOLOGIA";"NEUROCIÊNCIAS E COMPORTAMENTO";111
"1781";"PSICOLOGIA";"PSICOLOGIA CLÍNICA E CULTURA";79
"1782";"PSICOLOGIA";"PSICOLOGIA E SAÚDE";68
"1783";"PSICOLOGIA";"PSICOLOGIA SOCIAL E INSTITUCIONAL";63
"1784";"PSICOLOGIA";"PSICOLOGIA CLÍNICA";56
"1785";"PSICOLOGIA";"PSICOLOGIA INSTITUCIONAL";50
"1786";"PSICOLOGIA";"PSICOLOGIA (TEORIA E PESQUISA DO COMPORTAMENTO)";49
"1787";"PSICOLOGIA";"PSICOLOGIA ESCOLAR E DO DESENVOLVIMENTO HUMANO";47
"1788";"PSICOLOGIA";"PSICOLOGIA SOCIAL, DO TRABALHO E DAS ORGANIZAÇÕES (PSTO)";46
"1789";"PSICOLOGIA";"PSICOSSOCIOLOGIA DE COMUNID.E ECOLOGIA SOCIAL";44
"1790";"PSICOLOGIA";"PSICOLOGIA (PSICOLOGIA EXPERIMENTAL)";43
"1791";"PSICOLOGIA";"PROCESSOS DE DESENVOLVIMENTO HUMANO E SAÚDE";42
"1792";"PSICOLOGIA";"PSICOLOGIA COGNITIVA";41
"1793";"PSICOLOGIA";"ANÁLISE DO COMPORTAMENTO";37
"1794";"PSICOLOGIA";"PSICANÁLISE";37
"1795";"PSICOLOGIA";"PSICOLOGIA DA SAÚDE";37
"1796";"PSICOLOGIA";"TEORIA PSICANALÍTICA";37
"1797";"PSICOLOGIA";"CIÊNCIAS DO COMPORTAMENTO";33
"1798";"PSICOLOGIA";"PSICOLOGIA (PSICOLOGIA SOCIAL)";30
"1799";"PSICOLOGIA";"PSICANÁLISE: CLÍNICA E CULTURA";29
"1800";"PSICOLOGIA";"PSICOLOGIA EDUCACIONAL";21
"1801";"PSICOLOGIA";"PSICOLOGIA EXPERIMENTAL: ANÁLISE DO COMPORTAMENTO";21
"1802";"PSICOLOGIA";"ANÁLISE DO COMPORTAMENTO APLICADA";19
"1803";"PSICOLOGIA";"NEUROCIÊNCIA COGNITIVA E COMPORTAMENTO";19
"1804";"PSICOLOGIA";"PSICOLOGIA DO DESENVOLVIMENTO E APRENDIZAGEM";19
"1805";"PSICOLOGIA";"MESTRADO PROFISSIONAL EM ATENÇÃO PSICOSSOCIAL";18
"1806";"PSICOLOGIA";"PSICOGERONTOLOGIA";17
"1807";"PSICOLOGIA";"PRÁTICAS E INOVAÇÃO EM SAÚDE MENTAL";14
"1808";"PSICOLOGIA";"PSICOLOGIA ORGANIZACIONAL E DO TRABALHO";12
"1809";"QUÍMICA";"QUÍMICA";3597
"1810";"QUÍMICA";"QUIMICA";247
"1811";"QUÍMICA";"QUIMICA TECNOLOGICA E AMBIENTAL";130
"1812";"QUÍMICA";"QUÍMICA E BIOTECNOLOGIA";107
"1813";"QUÍMICA";"QUÍMICA - UEL - UNICENTRO - UEPG";100
"1814";"QUÍMICA";"QUÍMICA APLICADA";95
"1815";"QUÍMICA";"MULTICÊNTRICO EM QUÍMICA DE MINAS GERAIS";84
"1816";"QUÍMICA";"QUÍMICA DE PRODUTOS NATURAIS";77
"1817";"QUÍMICA";"CIÊNCIA E TECNOLOGIA";48
"1818";"QUÍMICA";"CIÊNCIAS";44
"1819";"QUÍMICA";"QUÍMICA - CAMPUS CATALÃO";29
"1820";"QUÍMICA";"CIÊNCIAS MOLECULARES";27
"1821";"QUÍMICA";"TECNOLOGIA EM QUÍMICA E BIOQUÍMICA";22
"1822";"QUÍMICA";"CIÊNCIA E TECNOLOGIA DA SUSTENTABILIDADE";16
"1823";"QUÍMICA";"QUÍMICA PURA E APLICADA";14
"1824";"SAÚDE COLETIVA";"SAÚDE COLETIVA";2108
"1825";"SAÚDE COLETIVA";"SAÚDE PÚBLICA";722
"1826";"SAÚDE COLETIVA";"SAÚDE DA FAMÍLIA";535
"1827";"SAÚDE COLETIVA";"EPIDEMIOLOGIA EM SAÚDE PÚBLICA";325
"1828";"SAÚDE COLETIVA";"SAÚDE DA CRIANÇA E DA MULHER";228
"1829";"SAÚDE COLETIVA";"EPIDEMIOLOGIA";182
"1830";"SAÚDE COLETIVA";"MEDICINA (MEDICINA PREVENTIVA)";156
"1831";"SAÚDE COLETIVA";"SAÚDE COLETIVA: POLÍTICAS E GESTÃO EM SAÚDE";125
"1832";"SAÚDE COLETIVA";"SAÚDE DA FAMILIA";124
"1833";"SAÚDE COLETIVA";"PROMOÇÃO DE SAÚDE E PREVENÇÃO DA VIOLÊNCIA";120
"1834";"SAÚDE COLETIVA";"ENSINO NA SAÚDE";85
"1835";"SAÚDE COLETIVA";"SAUDE COLETIVA";81
"1836";"SAÚDE COLETIVA";"SAÚDE PÚBLICA E MEIO AMBIENTE";60
"1837";"SAÚDE COLETIVA";"ENSINO EM SAÚDE";50
"1838";"SAÚDE COLETIVA";"GESTÃO DA QUALIDADE EM SERVIÇOS DE SAÚDE";50
"1839";"SAÚDE COLETIVA";"SAÚDE, AMBIENTE E TRABALHO";46
"1840";"SAÚDE COLETIVA";"GESTÃO DE ORGANIZAÇÕES DE SAÚDE";39
"1841";"SAÚDE COLETIVA";"SAÚDE, AMBIENTE E SOCIEDADE NA AMAZÔNIA";38
"1842";"SAÚDE COLETIVA";"GESTÃO DE PROGRAMAS E SERVIÇOS DE SAÚDE";37
"1843";"SAÚDE COLETIVA";"GESTÃO DA CLÍNICA";33
"1844";"SAÚDE COLETIVA";"SAÚDE AMBIENTAL E SAÚDE DO TRABALHADOR";29
"1845";"SAÚDE COLETIVA";"SAÚDE NA COMUNIDADE";27
"1846";"SAÚDE COLETIVA";"GESTÃO EM SAÚDE";26
"1847";"SAÚDE COLETIVA";"AVALIAÇÃO DE TECNOLOGIAS PARA O SUS";24
"1848";"SAÚDE COLETIVA";"CONDIÇÕES DE VIDA E SITUAÇÕES DE SAÚDE NA AMAZÔNIA";23
"1849";"SAÚDE COLETIVA";"SAÚDE DA FAMÍLA";20
"1850";"SAÚDE COLETIVA";"AVALIAÇÃO EM SAÚDE";18
"1851";"SAÚDE COLETIVA";"SAÚDE DA MULHER, CRIANÇA E ADOLESCENTE";18
"1852";"SAÚDE COLETIVA";"SAÚDE E COMUNIDADE";18
"1853";"SAÚDE COLETIVA";"SAÚDE MENTAL E ATENÇÃO PSICOSSOCIAL";18
"1854";"SAÚDE COLETIVA";"POLÍTICAS PÚBLICAS EM SAÚDE";16
"1855";"SAÚDE COLETIVA";"EPIDEMIOLOGIA E VIGILÂNCIA EM SAÚDE";14
"1856";"SAÚDE COLETIVA";"NUTRIÇÃO EM SAÚDE PÚBLICA";13
"1857";"SAÚDE COLETIVA";"AVALIAÇÃO DE TECNOLOGIAS EM SAÚDE";10
"1858";"SAÚDE COLETIVA";"GESTÃO DE TECNOLOGIA E INOVAÇÃO EM SAÚDE";8
"1859";"SAÚDE COLETIVA";"SAÚDE GLOBAL E SUSTENTABILIDADE";7
"1860";"SAÚDE COLETIVA";"ATENÇÃO PRIMÁRIA À SAÚDE";5
"1861";"SAÚDE COLETIVA";"BIOÉTICA, ÉTICA APLICADA E SAÚDE COLETIVA";5
"1862";"SAÚDE COLETIVA";"ENTOMOLOGIA EM SAÚDE PÚBLICA";2
"1863";"SERVIÇO SOCIAL";"SERVIÇO SOCIAL";625
"1864";"SERVIÇO SOCIAL";"POLÍTICA SOCIAL";145
"1865";"SERVIÇO SOCIAL";"POLÍTICAS PÚBLICAS";82
"1866";"SERVIÇO SOCIAL";"ECONOMIA DOMÉSTICA";61
"1867";"SERVIÇO SOCIAL";"CONSUMO, COTIDIANO E DESENVOLVIMENTO SOCIAL";45
"1868";"SERVIÇO SOCIAL";"SERVIÇO SOCIAL, TRABALHO E QUESTÃO SOCIAL";37
"1869";"SERVIÇO SOCIAL";"SERVIÇO SOCIAL E POLÍTICA SOCIAL";36
"1870";"SERVIÇO SOCIAL";"POLÍTICAS PÚBLICAS E DESENVOLVIMENTO LOCAL";29
"1871";"SERVIÇO SOCIAL";"SERVIÇO SOCIAL E DESENVOLVIMENTO REGIONAL";28
"1872";"SERVIÇO SOCIAL";"POLÍTICA SOCIAL E SERVIÇO SOCIAL";21
"1873";"SERVIÇO SOCIAL";"SERVIÇO SOCIAL E DIREITOS SOCIAIS";12
"1874";"SERVIÇO SOCIAL";"POLITICAS SOCIAIS";11
"1875";"SERVIÇO SOCIAL";"SERVIÇO SOCIAL E POLÍTICAS SOCIAIS";3
"1876";"SOCIOLOGIA";"CIÊNCIAS SOCIAIS";1144
"1877";"SOCIOLOGIA";"SOCIOLOGIA";1113
"1878";"SOCIOLOGIA";"SOCIOLOGIA POLÍTICA";165
"1879";"SOCIOLOGIA";"SOCIOLOGIA E ANTROPOLOGIA";134
"1880";"SOCIOLOGIA";"CIÊNCIAS SOCIIAIS";80
"1881";"SOCIOLOGIA";"CIÊNCIAS SOCIAIS EM DESENVOLVIMENTO, AGRICULTURA E SOCIEDADE";65
"1882";"SOCIOLOGIA";"PLANEJAMENTO E POLITICAS PÚBLICAS";44
"1883";"SOCIOLOGIA";"CIÊNCIAS SOCIAIS: CULTURA, DESIGUALDADES E DESENVOLVIMENTO";39
"1884";"SOCIOLOGIA";"CIÊNCIAS SOCIAIS PARA O ENSINO MÉDIO";25
"1885";"SOCIOLOGIA";"SOCIOLOGIA E POLÍTICA";10
"1886";"TEOLOGIA";"TEOLOGIA";216
"1887";"TEOLOGIA";"CIÊNCIAS DA RELIGIÃO";133
"1888";"TEOLOGIA";"CIÊNCIAS DAS RELIGIÕES";37
"1889";"TEOLOGIA";"CIÊNCIA DA RELIGIÃO";36
"1890";"ZOOTECNIA / RECURSOS PESQUEIROS";"ZOOTECNIA";2208
"1891";"ZOOTECNIA / RECURSOS PESQUEIROS";"CIÊNCIA ANIMAL";673
"1892";"ZOOTECNIA / RECURSOS PESQUEIROS";"PRODUÇÃO ANIMAL";195
"1893";"ZOOTECNIA / RECURSOS PESQUEIROS";"RECURSOS PESQUEIROS E AQUICULTURA";160
"1894";"ZOOTECNIA / RECURSOS PESQUEIROS";"AQÜICULTURA";142
"1895";"ZOOTECNIA / RECURSOS PESQUEIROS";"RECURSOS PESQUEIROS E ENGENHARIA DE PESCA";106
"1896";"ZOOTECNIA / RECURSOS PESQUEIROS";"CIENCIA ANIMAL";93
"1897";"ZOOTECNIA / RECURSOS PESQUEIROS";"CIÊNCIA ANIMAL TROPICAL";92
"1898";"ZOOTECNIA / RECURSOS PESQUEIROS";"NUTRIÇÃO E PRODUÇÃO ANIMAL";92
"1899";"ZOOTECNIA / RECURSOS PESQUEIROS";"CIÊNCIAS PESQUEIRAS NOS TRÓPICOS";75
"1900";"ZOOTECNIA / RECURSOS PESQUEIROS";"CIÊNCIA ANIMAL E PASTAGENS";52
"1901";"ZOOTECNIA / RECURSOS PESQUEIROS";"RECURSOS AQUÁTICOS E PESCA";39
"1902";"ZOOTECNIA / RECURSOS PESQUEIROS";"GENÉTICA E MELHORAMENTO ANIMAL";35
"1903";"ZOOTECNIA / RECURSOS PESQUEIROS";"ENGENHARIA DE PESCA";34
"1904";"ZOOTECNIA / RECURSOS PESQUEIROS";"PRODUÇÃO ANIMAL SUSTENTÁVEL";30
"1905";"ZOOTECNIA / RECURSOS PESQUEIROS";"AQUICULTURA";29
"1906";"ZOOTECNIA / RECURSOS PESQUEIROS";"DESENVOLVIMENTO RURAL SUSTENTÁVEL";28
"1907";"ZOOTECNIA / RECURSOS PESQUEIROS";"CIÊNCIA E TECNOLOGIA ANIMAL";24
"1908";"ZOOTECNIA / RECURSOS PESQUEIROS";"AQUICULTURA E DESENVOLVIMENTO SUSTENTÁVEL";23
"1909";"ZOOTECNIA / RECURSOS PESQUEIROS";"AQUICULTURA E RECURSOS AQUÁTICOS TROPICAIS";21
"1910";"ZOOTECNIA / RECURSOS PESQUEIROS";"AQÜÍCULTURA";20
"1911";"ZOOTECNIA / RECURSOS PESQUEIROS";"AQUICULTURA E PESCA";19
